year,state,station,name,lat,lon,elev,avg_temp,avg_dew,avg_slp,avg_stp,avg_co2
2016,AK,702185,MEKORYUK AIRPORT,60.383,-166.2,+0015.0,34.799924202383238,30.013766045438139,5013.8952939315859,1309.6174228128255,404.2775
2016,AK,702186,HOOPER BAY AIRPORT,61.524,-166.133,+0005.5,35.23513215402815,30.175958253370659,4650.287215181771,1173.4327733433295,404.2775
2016,AK,702190,BETHEL AIRPORT,60.785,-161.829,+0031.1,36.650457916203194,30.733162155481395,1005.6840124830057,1000.0425577802496,404.2775
2016,AK,702220,GALENA AIRPORT,64.737,-156.933,+0049.0,31.301111800385993,51.157313681868736,1162.0595450072731,1207.1780564825115,404.2775
2016,AK,702310,MCGRATH AIRPORT,62.957,-155.61,+0101.5,32.12366734643431,23.184145964652085,1008.3366444197256,995.43829285626009,404.2775
2016,AK,702315,TATALINA LRRS AIRPORT,62.894,-155.967,+0294.0,34.143831790421991,53.0129338355016,1009.1499988580979,6000.6972417957686,404.2775
2016,AK,702350,SPARREVOHN LRRS AIRPORT,61.1,-155.567,+0484.0,36.390871798643687,27.270298577189894,1006.2298578566898,7229.1364415809576,404.2775
2016,AK,702460,MINCHUMINA,63.9,-152.267,+0214.0,31.80309255060228,22.31459194035633,7718.5344426350985,1617.9741719461556,404.2775
2016,AK,702510,TALKEETNA AIRPORT,62.32,-150.095,+0106.7,40.3444945000618,29.134175936225443,1007.7517624521074,994.34036027685079,404.2775
2016,AK,702590,KENAI MUNICIPAL AIRPORT,60.58,-151.239,+0027.7,40.381844333209749,33.338934927697437,1007.0791314423435,1003.5323896922507,404.2775
2016,AK,702600,NENANA/MUN.                  ,64.55,-149.072,+0110.0,33.678429736744526,23.137957607217896,1008.862216660487,994.8934096527006,404.2775
2016,AK,702607,HOONAH SEAPLANE BASE,58.12,-135.409,+0006.0,44.722789590523185,39.8882382847038,1161.5420494994439,1192.192988981109,404.2775
2016,AK,702610,FAIRBANKS INTERNATIONAL,64.804,-147.876,+0131.7,31.563550858979113,22.699709862810529,1009.4237106043752,992.15575392411313,404.2775
2016,AK,702615,WAINWRIGHT AAF AIRPORT,64.838,-147.614,+0140.0,31.597440056853287,22.330629094055123,1034.6072228401929,1161.5074280064268,404.2775
2016,AK,702627,RUBY  AIRPORT,64.727,-155.47,+0199.0,31.943969224754184,22.81904613102256,1063.42211926301,1203.3685659383623,404.2775
2016,AK,702650,FAIRBANKS/EIELSON A,64.683,-147.067,+0167.0,30.898891360771234,48.67970152020763,1009.2745510443702,1157.5890214435794,404.2775
2016,AK,702670,ALLEN ARMY AIRFIELD,63.994,-145.721,+0389.2,34.726479112594248,24.018251452230878,1010.5402326659251,962.79818162155482,404.2775
2016,AK,702685,ATQASUK EDWARD BURNELL SR. ME,70.467,-157.436,+0029.3,18.560981189857237,14.453720391665211,1288.6193516048702,1302.483812187372,404.2775
2016,AK,702710,GULKANA AIRPORT,62.159,-145.459,+0476.1,31.220100420219993,48.009213632431084,1011.4983039797306,952.474156470152,404.2775
2016,AK,702720,ELMENDORF AFB AIRPORT,61.253,-149.794,+0064.6,40.525779878877763,32.234830676059815,1006.5475157582499,1168.0666954022988,404.2775
2016,AK,702725,LAKE HOOD SEAPLANE BASE,61.183,-149.966,+0027.4,41.504773745519714,31.777620967741939,1007.4231384408603,1002.5894153225806,404.2775
2016,AK,702730,TED STEVENS ANCHORAGE INTL,61.169,-150.028,+0036.6,41.53576535656903,32.188870349771349,1007.1225908416759,1002.1871391051786,404.2775
2016,AK,702735,MERRILL FLD,61.217,-149.833,+0042.1,41.61302681992337,30.818722963786925,1007.1177956989246,1001.9802354467928,404.2775
2016,AK,702740,PALMER MUNICIPAL AIRPORT,61.596,-149.089,+0074.0,40.925996477567672,29.773841614139169,1007.2212720924485,997.86481244592756,404.2775
2016,AK,702746,BIRCHWOOD AIRPORT,61.417,-149.5,+0029.3,39.227857632243783,31.758890058938785,1445.812350869496,1256.7334805184455,404.2775
2016,AK,702770,SEWARD AIRPORT,60.128,-149.417,+0018.0,43.956133358052156,37.107698677542942,1006.7041422568286,1005.9155552465703,404.2775
2016,AK,702910,NORTHWAY AIRPORT,62.962,-141.988,+0522.1,27.935609318996416,153.32968112717836,1011.9102771598073,947.32939037201822,404.2775
2016,AK,702960,M.K.(MUDHOLE) SMITH ARPT,60.489,-145.451,+0009.5,43.117921764923985,37.267101408972927,1008.3612581881102,1006.6043335187246,404.2775
2016,AK,703050,CAPE NEWENHAM AFS,58.65,-162.067,+0164.9,40.811655774935112,118.54456765232976,1004.5939574836237,3208.0257073445805,404.2775
2016,AK,703051,HOLY CROSS AIRPORT,62.183,-159.767,+0021.0,35.962678748693833,27.977018260328542,1079.8873581933067,1173.0415694816631,404.2775
2016,AK,703052,KALSKAG AIRPORT,61.536,-160.333,+0017.0,37.1237283176929,28.885602553088169,1978.5860222294066,2293.86679960335,404.2775
2016,AK,703053,RUSSIAN MISSION AIRPORT,61.775,-161.317,+0015.5,36.196769311580766,28.676085341737735,1006.7223581757507,1173.162939686071,404.2775
2016,AK,703056,MOUNTAIN VILLAGE AIRPORT,62.1,-163.682,+0102.7,35.408335655259719,29.099813652073728,2131.1856890752115,1238.6957034690217,404.2775
2016,AK,703057,TOOKSOK BAY,60.541,-165.083,+0021.0,36.498634176863177,30.78504661043134,1099.5636785934989,1152.415189160796,404.2775
2016,AK,703061,IGIUGIG AIRPORT,59.324,-155.9,+0027.4,40.925864000123596,35.4231973025584,1038.1896049623037,1220.845012668397,404.2775
2016,AK,703080,ST PAUL ISLAND AIRPORT,57.155,-170.222,+0010.7,40.47376591274255,36.563288839451239,1003.2050886787788,1074.2705907798788,404.2775
2016,AK,703160,COLD BAY AIRPORT,55.221,-162.732,+0023.8,42.450234828822147,65.634184587813635,1002.8743823384006,999.03643400074156,404.2775
2016,AK,703210,DILLINGHAM MUNI,59.05,-158.517,+0029.0,40.674898652824133,34.344240514151522,1078.1563369793594,1170.6500219379557,404.2775
2016,AK,703260,KING SALMON AIRPORT,58.683,-156.656,+0020.4,41.831448523050305,34.92308151032011,1003.8386108021257,1002.0712473736251,404.2775
2016,AK,703330,PORT HEIDEN AIRPORT,56.959,-158.617,+0029.0,42.07156944600235,37.268291599546764,1004.109739033359,1000.1523929580175,404.2775
2016,AK,703333,CHIGNIK AIRPORT,56.311,-158.367,+0006.0,44.656852112940825,38.38069207624315,1188.6972045721104,1197.1790295427393,404.2775
2016,AK,703334,EGEGIK(AWOS)                 ,58.417,-157.367,+0028.0,42.5541893590037,37.878424754143467,1004.4937055687225,1000.8001722984781,404.25272727272727
2016,AK,703400,ILIAMNA AIRPORT,59.749,-154.909,+0043.6,41.633274317142508,34.4716929304165,1006.3029795451737,1000.28021134594,404.2775
2016,AK,703410,HOMER AIRPORT,59.642,-151.491,+0019.5,43.949543937708576,36.592734519836853,1082.0554888147324,1003.6146873068842,404.2775
2016,AK,703500,KODIAK AIRPORT,57.751,-152.486,+0024.4,45.235277777777775,68.6948754789272,1004.7006467062167,1000.5856136447906,404.2775
2016,AK,703605,PLATINUM AIRPORT,59.011,-161.817,+0005.0,39.965025054547787,34.8810682631699,2897.048607115099,3011.5122343350395,404.2775
2016,AK,703606,TOGIAK AIRPORT,59.067,-160.367,+0006.1,40.9223396977785,35.468997727709777,2511.2319635765616,1404.4295903321849,404.2775
2016,AK,703610,YAKUTAT AIRPORT,59.512,-139.671,+0010.1,44.06446823631196,38.582934742306264,1009.6573921641329,1008.6411676554197,404.2775
2016,AK,703620,SKAGWAY AIRPORT,59.456,-135.324,+0006.1,46.971350883697937,36.152963477938442,1011.8627644914102,1010.3101365714991,404.2775
2016,AK,703621,SELDOVIA ARPT,59.45,-151.7,+0009.0,43.25099977341079,171.58278965654566,1006.1187224488115,1005.0208309301144,404.2775
2016,AK,703626,HAINES,59.243,-135.509,+0004.6,44.11449882585589,37.13049932023236,1036.2504353602767,1011.1693310468422,404.2775
2016,AK,703644,NUIQSUT AIRPORT,70.212,-151.0,+0017.4,18.105326288468667,14.325568223952541,1015.0084121245829,1012.9035749598318,404.2775
2016,AK,703655,HUSLIA AIRPORT,65.7,-156.351,+0065.0,31.208104264313949,220.31475484790005,7681.635507339136,1120.4326021439731,404.2775
2016,AK,703670,GUSTAVUS,58.425,-135.707,+0012.2,44.27435559928886,38.946798104256395,2500.0858543443337,1205.4089272743695,404.2775
2016,AK,703710,SITKA ROCKY GUTIERREZ ARPT,57.048,-135.365,+0004.3,48.467001606723521,41.048819367198121,1010.5607588678779,1008.1818912989741,404.2775
2016,AK,703810,JUNEAU INTERNATIONAL,58.357,-134.564,+0004.9,44.853918860462244,38.856725682857487,1011.7091475095784,1010.8927227783958,404.2775
2016,AK,703830,ANGOON SEAPLANE BASE,57.499,-134.586,+0008.5,45.545770643273435,41.155440025615221,1038.0812314982325,1181.1225514834009,404.2775
2016,AK,703835,ST. GEORGE AIRPORT,56.6,-169.565,+0038.1,40.074343715239159,36.589401186503522,1074.7477079471018,1143.1890711902115,404.2775
2016,AK,703884,HYDABURG SEAPLANE BASE,55.206,-132.828,+0000.0,48.261062746575163,42.403577611710439,3365.468956926959,1166.3879045922081,404.2775
2016,AK,703894,KLAWOCK AIRPORT,55.58,-133.067,+0024.0,48.011868434062542,42.1901245210728,1011.413539117538,1009.5525256457792,404.2775
2016,AK,703950,KETCHIKAN INTL AIRPORT,55.35,-131.65,+0024.4,48.345164998146082,42.221592201211216,1012.6443922259301,1009.1668492769744,404.2775
2016,AK,703980,ANNETTE ISLAND AIRPORT,55.039,-131.579,+0033.2,49.099703087204475,41.60140142486361,1012.4818704866076,1008.3221529433056,404.2775
2016,AK,704140,EARECKSON AS,52.717,174.1,+0037.2,39.991987084414788,603.75510721789647,1277.3776276109256,1175.6941549252256,404.2775
2016,AK,704890,DUTCH HARBOR AIRPORT,53.9,-166.543,+0004.0,44.176084229390689,37.229170683475466,1496.2133713385242,1220.4544935731062,404.2775
2016,AK,997788,CAPE DECISION,56.0,-134.133,+0017.0,54.962017664674214,4550.5819592988719,1011.4598230999796,8001.1598310291847,403.57
2016,AL,720361,FLORALA MUNI,31.043,-86.312,+0095.7,66.614700593251754,56.213951612903223,1018.6574635397354,1031.5954631689533,404.2775
2016,AL,720362,MAC CRENSHAW MEMORIAL AIRPORT,31.846,-86.611,+0137.5,67.223751140436633,53.696905867430068,1017.9150741632919,1001.8862418772985,404.2775
2016,AL,720363,WEEDON FIELD AIRPORT,31.951,-85.129,+0086.9,67.57942466938573,55.200562662217287,1017.9655088987763,1007.8493616363861,404.2775
2016,AL,722230,MOBILE REGIONAL AIRPORT,30.688,-88.246,+0065.5,68.084279446298353,59.075619206525772,1018.2093848102832,1010.4037693115808,404.2775
2016,AL,722235,MOBILE DOWNTOWN AIRPORT,30.626,-88.067,+0008.0,69.14610925719937,89.0914611914473,1018.5812615869484,1017.7067309356074,404.2775
2016,AL,722238,HANCHEY ARMY HELIPORT (FORT R,31.35,-85.65,+0097.0,66.157085835311619,54.90460790702727,1581.4447551552389,1458.5231902744806,403.23444444444442
2016,AL,722239,LOWE ARMY HELIPORT (FORT RUCK,31.356,-85.75,+0074.4,67.006915423595075,55.779658666324409,1017.8923247340349,1178.3662668159304,404.2775
2016,AL,722260,MONTGOMERY  RGNL (DANNELLY FD,32.3,-86.408,+0061.6,67.9319259053269,53.503739031022128,1018.3867893338277,1011.1298421085156,404.2775
2016,AL,722265,MAXWELL AFB AIRPORT,32.383,-86.35,+0052.1,66.94015850945496,55.3541172290199,1067.6297951427514,1181.0927549128662,404.2775
2016,AL,722267,TROY MUNICIPAL AIRPORT,31.867,-86.012,+0121.0,66.171314732418736,55.861919107650472,1018.4619466073414,1004.3321573353109,404.2775
2016,AL,722268,DOTHAN RGNL,31.317,-85.45,+0122.0,67.669368743047826,56.387247559016195,1094.0043773946359,1006.6156565937462,404.2775
2016,AL,722269,CAIRNS ARMY AIRFIELD (FORT RU,31.267,-85.7,+0092.0,67.446584785564212,57.010480781114808,1139.147792609072,1297.3105864540848,404.2775
2016,AL,722275,ANDALUSIA-OPP  MUNICIPAL AIRP,31.309,-86.394,+0094.5,70.581450685947345,56.201375602521331,1018.0480357804968,1007.1604875787914,404.2775
2016,AL,722276,MIDDLETON FLD,31.417,-87.044,+0079.0,66.123572487949573,56.331522061549869,1018.3327447163515,1009.1180564825114,404.2775
2016,AL,722279,PRYOR FLD RGNL,34.653,-86.945,+0180.4,62.726906130268191,51.423193054010632,1018.5371403411198,997.34214250401681,404.2775
2016,AL,722280,BIRMINGHAM INTERNATIONAL AIRP,33.566,-86.745,+0187.5,65.806160857743166,52.030025027808676,1018.9187461376838,996.4688301816833,404.2775
2016,AL,722284,AUBURN OPELIKA ROBE,32.616,-85.433,+0237.0,65.971024270398587,52.880700075107193,1133.7899330373414,1160.4386864042244,404.2775
2016,AL,722285,GADSDEN MUNICIPAL AIRPORT,33.967,-86.083,+0173.4,63.112595785440618,52.292445927573844,1093.0384028550241,1240.2293313558273,404.2775
2016,AL,722286,TUSCALOOSA RGNL,33.217,-87.6,+0052.0,65.210078173278973,81.596053021876145,1044.1518047830923,1011.6850417130146,404.2775
2016,AL,722287,ANNISTON METROPOLITAN ARPT,33.587,-85.856,+0181.1,64.632629155852186,50.612434186132745,1018.6365069212706,997.07425441848966,404.2775
2016,AL,722300,SHELBY COUNTY AIRPORT,33.183,-86.782,+0175.0,65.2639970337412,52.520795019157092,1042.5153803608951,997.51626900259544,404.2775
2016,AL,723230,HUNTSVILLE INTL/C.T.JONES FIE,34.644,-86.787,+0190.2,64.474827277221621,50.042746570263262,1018.2273192436041,995.2244948090472,404.2775
2016,AL,723231,REDSTONE ARMY AIRFIELD,34.683,-86.683,+0209.0,63.290547588149096,51.112432906050813,1214.0818909237773,1162.8524035965888,404.2775
2016,AL,723235,NORTH WEST ALABAMA REGIONAL A,34.744,-87.6,+0164.6,63.796010381905823,50.366483129403044,1018.5464553207267,998.45510721789651,404.2775
2016,AR,722054,WEST MEMPHIS MUNICIPAL APT,35.135,-90.234,+0065.2,62.930904708935856,52.98822333456927,1042.5943848102831,1010.0228908663948,404.2775
2016,AR,722188,SEARCY MUNICIPAL AIRPORT,35.212,-91.737,+0080.5,62.524474725003095,53.732988814732423,1048.4546771103696,4940.5455367074528,404.2775
2016,AR,723403,ADAMS FIELD AIRPORT,34.727,-92.239,+0078.6,64.780522494129272,53.032705475219366,1018.1395952292671,1008.6610561117292,404.2775
2016,AR,723405,LITTLE ROCK AFB AIRPORT,34.917,-92.15,+0095.0,63.300446483747372,53.413154739834383,1017.9531686441724,1175.4738882709185,404.2775
2016,AR,723407,JONESBORO MUNICIPAL ARPT,35.833,-90.633,+0080.0,62.269001977505866,51.761779137313063,1017.7846928686195,1007.8725642689408,404.2775
2016,AR,723409,BLYTHEVILLE MUNI AIRPORT,35.94,-89.831,+0078.0,63.232796934865895,52.313645099493272,1018.0992986033865,1153.7000145223087,404.2775
2016,AR,723415,MEMORIAL FLD,34.467,-93.06,+0165.0,64.352509887529351,52.791551724137925,1043.3806130268197,997.7927867383512,404.2775
2016,AR,723417,GRIDER FLD,34.18,-91.933,+0063.1,64.039441045606239,53.991994191076508,1017.8822009022371,1010.2504866518354,404.2775
2016,AR,723418,TEXARKANA REGIONAL AIRPORT-WE,33.456,-93.988,+0110.0,65.994286861945369,54.7101248300581,1017.2959748485972,1003.0234386973182,404.2775
2016,AR,723419,S. AR RGNL AT GDWIN FLD AP,33.221,-92.814,+0076.8,64.782198430354711,55.567238289457428,1066.7954063156594,1007.490133172661,404.2775
2016,AR,723424,MONTICELLO MUNI,33.636,-91.717,+0082.3,66.025348226424413,54.769158633049067,1091.8033809170684,1008.1283898776417,404.2775
2016,AR,723429,RUSSELLVILLE RGNL,35.267,-93.095,+0123.0,62.225650723025588,51.839782474354223,1017.1115928191817,1002.906317204301,404.2775
2016,AR,723435,MOUNT IDA,34.55,-93.578,+0214.0,63.1606769205643,52.376679732330452,1016.7723544679274,991.68461348146968,404.2775
2016,AR,723436,NW ARKANSAS RGNL,36.283,-94.3,+0392.3,60.569286552960079,50.130053454455563,1113.5952156717342,970.09364911630212,404.2775
2016,AR,723439,OZARK RGNL,36.369,-92.47,+0283.0,59.849762390310218,49.326372512668392,1017.2754189840564,984.04303423557042,404.2775
2016,AR,723440,FORT SMITH REGIONAL AIRPORT,35.333,-94.363,+0136.9,63.926683042887149,49.611178778890114,1017.1194354838709,1000.4845522803114,404.2775
2016,AR,723445,DRAKE FLD,36.01,-94.167,+0381.3,58.811463045359034,50.351504449388209,1017.3265415276232,972.42428809788635,404.2775
2016,AR,723449,ROGERS MUNI-CARTER FLD APT,36.372,-94.107,+0414.0,60.219527561488071,49.520246261277961,1167.1420423927823,1139.151570881226,404.2775
2016,AR,723450,BOONE COUNTY AIRPORT,36.267,-93.157,+0418.8,59.665289519218881,48.818237856878014,1017.4949001977507,968.21447626992949,404.2775
2016,AR,743312,J.L. HELMS SEVIER CO ARPT,34.05,-94.399,+0108.2,63.727558707205539,55.282896119144723,1016.7291682115932,1004.1546734025461,404.2775
2016,AZ,699604,YUMA MCAS,32.65,-114.617,+0064.9,76.865877209244843,42.054637251266847,1012.3220003707825,1004.8342043628722,404.2775
2016,AZ,722720,BISBEE DOUGLAS INTL ARPT,32.633,-108.167,+1659.9,63.442680447410694,34.188191818069456,1013.7758052156717,876.6837377950809,404.2775
2016,AZ,722728,NOGALES INTL,31.421,-110.846,+1205.0,65.134692868619467,35.349729328883953,1013.1459278828327,881.78386231615377,404.2775
2016,AZ,722730,SIERRA VISTA MUNICIPAL-LIBBY,31.588,-110.333,+1438.4,64.344816771721653,32.903073476702509,1039.3750287356322,1056.4764179335064,404.2775
2016,AZ,722740,TUCSON INTERNATIONAL AIRPORT,32.131,-110.955,+0776.9,71.826493943888281,36.448946051167965,1012.8445504263997,926.14313929056971,404.2775
2016,AZ,722745,DAVIS-MONTHAN AFB AIRPORT,32.167,-110.883,+0824.2,70.334622419972817,37.283022494129277,1012.7938150414041,1115.9016954022986,404.2775
2016,AZ,722747,SAFFORD RGNL,32.855,-109.633,+0968.0,67.233714312198757,35.6007261154369,1037.1271894697813,905.88837442837712,404.2775
2016,AZ,722748,CASA GRANDE MUNICIPAL ARPT,32.95,-111.767,+0446.0,73.983084446947586,39.07771553878375,9227.37942583732,1783.2049290276836,404.33545454545458
2016,AZ,722764,WINDOW ROCK AIRPORT,35.658,-109.061,+2055.0,50.933249841093279,25.492699957624875,1015.0217425666967,796.69119928227133,404.2775
2016,AZ,722780,PHOENIX SKY HARBOR INTL AIRPO,33.428,-112.004,+0337.4,76.88481429983932,39.249437955753308,1011.695224014337,973.38889352366834,404.2775
2016,AZ,722784,PHOENIX DEER VALLEY ARPT,33.688,-112.082,+0450.0,74.406916326782849,37.1005577184526,1011.8646802002223,960.8830413422321,404.2775
2016,AZ,722785,LUKE AFB AIRPORT,33.55,-112.367,+0331.0,74.694451242120877,40.539364108268451,1012.2916620318874,1143.8651696329255,404.2775
2016,AZ,722789,SCOTTSDALE AIRPORT,33.623,-111.911,+0460.0,74.92612285255224,38.01800735384996,1012.3492862439748,960.2913672599185,404.2775
2016,AZ,722813,PIONEER AIRFIELD,31.607,-110.428,+1453.3,63.77731708070695,32.419970028426647,1012.523684958596,856.34987856878024,404.2775
2016,AZ,723700,KINGMAN AIRPORT,35.259,-113.933,+1051.0,64.406666975651959,138.6810434433321,1011.8220627858115,896.89309726856982,404.2775
2016,AZ,723710,PAGE MUNICIPAL AIRPORT,36.933,-111.448,+1313.7,61.837286182177721,29.025770918304289,1014.0539679891237,869.29287140032125,404.2775
2016,AZ,723723,ERNEST A. LOVE FIELD ARPT,34.652,-112.421,+1536.8,57.804153689284391,32.399999691014713,1039.369309726857,847.00631782227174,404.2775
2016,AZ,723740,WINSLOW-LINDBERGH REGIONAL AI,35.028,-110.721,+1489.3,57.227160734149052,29.864885984427143,1015.8229520454826,876.99429211469533,404.2775
2016,AZ,723750,FLAGSTAFF PULLIAM AIRPORT,35.144,-111.666,+2135.0,47.440924175009272,28.607416573971079,1016.9630119886293,788.70741935483875,404.2775
2016,AZ,723754,ST JOHNS INDUSTRIAL,34.518,-109.379,+1748.0,55.432454270176748,28.94196267457669,1014.8625562353232,826.27794617476218,404.2775
2016,AZ,723760,FLAGSTAFF,35.217,-111.817,+2181.6,53.60035131627734,28.227773142998391,1017.291742059078,831.73268508219007,404.2775
2016,AZ,723783,GRAND CANYON NATL PARK APT,35.95,-112.133,+2014.0,49.1105617352614,27.680869793597825,1065.2064268940799,800.6179687306884,404.2775
2016,CA,690150,TWENTYNINE PALMS,34.3,-116.167,+0626.0,69.561423426578244,29.623506811409108,1138.7972052966945,1179.8520159917052,404.2775
2016,CA,722810,NAF,32.817,-115.683,-0012.8,75.9590566679026,38.833465270053139,1014.3950154492646,1014.3320878136201,404.2775
2016,CA,722860,RIVERSIDE/MARCH AFB,33.9,-117.25,+0468.2,64.2665776789025,44.206994191076504,1014.9812872327277,1130.722232727722,404.2775
2016,CA,722868,PALM SPRINGS INTL AIRPORT,33.833,-116.5,+0145.0,76.652163206031389,40.052701767395881,1037.2911759980225,997.0835477691262,404.2775
2016,CA,722869,RIVERSIDE MUNICIPAL ARPT,33.952,-117.433,+0249.0,67.2939645902855,45.1165409096527,1014.1048393276481,985.40489710789757,404.2775
2016,CA,722874,DOWNTOWN L.A./USC CAMPUS,34.024,-118.291,+0054.6,65.5592893338277,50.820144605116795,1014.9547036831046,1008.4462680756395,404.2775
2016,CA,722880,BURBANK/GLENDALE,34.201,-118.35,+0236.2,65.644305401062908,45.661540600667415,1014.1572364355455,988.69672537387214,404.2775
2016,CA,722885,SANTA MONICA MUNI AIRPORT,34.017,-118.45,+0053.0,63.873381535038931,50.820983500185392,1015.3034646520825,1009.1260663082437,404.2775
2016,CA,722886,VAN NUYS AIRPORT,34.21,-118.489,+0244.0,66.9360629094055,45.136317513286365,1014.5727941539983,986.26586175998023,404.2775
2016,CA,722895,LOMPOC AIRPORT,34.667,-120.467,+0027.0,57.348418653576445,49.147186679613043,2283.3572494635641,1298.9874097349586,404.2775
2016,CA,722897,SAN LUIS CO RGNL,35.237,-120.633,+0065.0,60.956294339389444,49.016302064021758,1016.3010261401556,1008.9137192559635,404.2775
2016,CA,722899,CHINO AIRPORT,33.975,-117.633,+0199.0,66.4819095291064,47.358180385613643,1015.2818205413422,990.96197935978239,404.2775
2016,CA,722900,SAN DIEGO INTERNATIONAL AIRPO,32.734,-117.183,+0004.6,65.616258188110237,52.211912000988754,1015.915940860215,1014.934259980225,404.2775
2016,CA,722903,MONTGOMERY FLD,32.816,-117.139,+0130.0,64.890343591645021,50.393440860215051,1039.4578111481892,1000.2652440983808,404.2775
2016,CA,722904,BROWN FLD MUNI,32.572,-116.967,+0160.0,63.786865653194887,51.019302002224691,1015.2615693362994,1165.855441848968,404.2775
