year,state,station,name,lat,elev,avg_temp,avg_co2
2010,AK,702590,KENAI MUNICIPAL AIRPORT,60.58,+0027.7,38.698292370711734,389.9
2010,AK,702595,SOLDOTNA AIRPORT,60.476,+0034.4,35.315215693804404,389.9
2010,AK,702600,NENANA/MUN.                  ,64.55,+0110.0,29.161926523297488,389.9
2010,AK,702606,CHULITNA AIRPORT,62.883,+0426.7,34.722262574230037,389.9
2010,AK,702610,FAIRBANKS INTERNATIONAL,64.804,+0131.7,28.914190988223254,389.9
2010,AK,702615,WAINWRIGHT AAF AIRPORT,64.838,+0140.0,31.062317437192426,389.9
2010,AK,702625,NIKOLAI AIRPORT,63.02,+0126.2,26.610624039938553,389.9
2010,AK,702626,PILOT POINT,57.58,+0017.0,33.640423067076291,389.9
2010,AK,702627,RUBY  AIRPORT,64.727,+0199.0,27.625762288786479,389.9
2010,AK,702628,MARSHALL DON HUNTER SR AIRPOR,61.867,+0031.4,29.150701731064636,389.9
2010,AK,702645,MCKINLEY NATIONAL PK,63.733,+0524.3,27.818725038402462,389.9
2010,AK,702647,HEALY RIVER AIRPORT,63.87,+3945.3,29.873026557682007,389.9
2010,AK,702648,CANTWELL CANTWELL,63.4,+0668.0,29.561518817204309,389.9
2010,AK,702650,FAIRBANKS/EIELSON A,64.683,+0167.0,28.077967229902718,389.9
2010,AK,702670,ALLEN ARMY AIRFIELD,63.994,+0389.2,30.490312339989757,389.9
2010,AK,702685,ATQASUK EDWARD BURNELL SR. ME,70.467,+0029.3,13.921756912442397,389.9
2010,AK,702686,KIPNUK AIRPORT,60.903,+0009.1,26.689692603774915,389.9
2010,AK,702695,SUTTON,61.717,+0265.0,34.271975765471943,389.9
2010,AK,702697,NEW STUYAHOK AIRPORT,59.45,+0092.1,30.743387134423664,389.9
2010,AK,702710,GULKANA AIRPORT,62.159,+0476.1,28.153079237071175,389.9
2010,AK,702711,SHEEP MOUNTAIN AIRPORT,61.817,+0853.4,30.280152329749107,389.9
2010,AK,702715,SKELTON AIRPORT,61.949,+1002.5,27.008578420467185,389.9
2010,AK,702717,SELAWIK,66.6,+0007.6,26.230243164402644,389.9
2010,AK,702720,ELMENDORF AFB AIRPORT,61.253,+0064.6,36.666721070148483,389.9
2010,AK,702725,LAKE HOOD SEAPLANE BASE,61.183,+0027.4,39.25136456733231,389.9
2010,AK,702730,TED STEVENS ANCHORAGE INTL,61.169,+0036.6,37.561566180235538,389.9
2010,AK,702735,MERRILL FLD,61.217,+0042.1,38.093365975422429,389.9
2010,AK,702740,PALMER MUNICIPAL AIRPORT,61.596,+0074.0,37.016226958525344,389.9
2010,AK,702746,BIRCHWOOD AIRPORT,61.417,+0029.3,35.9982995391705,389.9
2010,AK,702756,VALDEZ PIONEER FIELD AIRPORT,61.133,+0036.0,38.280897977470552,389.9
2010,AK,702757,WHITTIER AIRPORT,60.783,+0011.9,41.311363927291346,389.9
2010,AK,702758,DEADHORSE ALPINE AIR,70.344,+0005.5,15.216940604198669,389.9
2010,AK,702770,SEWARD AIRPORT,60.128,+0018.0,39.8791506656426,389.9
2010,AK,702910,NORTHWAY AIRPORT,62.962,+0522.1,25.988116999487968,389.9
2010,AK,702913,NABESNA/DEVIL MTN,62.402,+0878.0,27.68788699093972,389.9
2010,AK,702915,SLANA AIRPORT,62.709,+0730.0,31.697467327939666,389.9
2010,AK,702960,M.K.(MUDHOLE) SMITH ARPT,60.489,+0009.5,40.456285202252943,389.9
2010,AK,702986,BIG RIVER LAKE,60.817,+0018.3,39.269261392729142,389.9
2010,AK,703050,CAPE NEWENHAM AFS,58.65,+0164.9,32.3482231028303,389.9
2010,AK,703051,HOLY CROSS AIRPORT,62.183,+0021.0,28.776288402457759,389.9
2010,AK,703052,KALSKAG AIRPORT,61.536,+0017.0,29.994121976087175,389.9
2010,AK,703053,RUSSIAN MISSION AIRPORT,61.775,+0015.5,29.250290578597031,389.9
2010,AK,703054,SCAMMON BAY AIRPORT,61.85,+0004.3,27.726222979140225,389.9
2010,AK,703056,MOUNTAIN VILLAGE AIRPORT,62.1,+0102.7,26.328055555555558,389.9
2010,AK,703057,TOOKSOK BAY,60.541,+0021.0,28.980038697086361,389.9
2010,AK,703059,KING COVE,55.17,+0047.0,37.479631976446491,389.9
2010,AK,703061,IGIUGIG AIRPORT,59.324,+0027.4,32.279682914878968,389.9
2010,AK,703080,ST PAUL ISLAND AIRPORT,57.155,+0010.7,32.460184971838196,389.9
2010,AK,703160,COLD BAY AIRPORT,55.221,+0023.8,36.699541730670759,389.9
2010,AK,703165,SAND POINT AIRPORT,55.333,+0006.4,39.137049825306462,389.9
2010,AK,703210,DILLINGHAM MUNI,59.05,+0029.0,32.722096134152586,389.9
2010,AK,703260,KING SALMON AIRPORT,58.683,+0020.4,33.057852022529453,389.9
2010,AK,703330,PORT HEIDEN AIRPORT,56.959,+0029.0,34.783216845878137,389.9
2010,AK,703334,EGEGIK(AWOS)                 ,58.417,+0028.0,33.498723118279571,389.9
2010,AK,703400,ILIAMNA AIRPORT,59.749,+0043.6,33.987075012800815,389.9
2010,AK,703406,PORT ALSWORTH AIRPORT,60.204,+0085.0,35.676638504864314,389.9
2010,AK,703407,SLEETMUTE AIRPORT,61.717,+0054.3,30.083425711832977,389.9
2010,AK,703410,HOMER AIRPORT,59.642,+0019.5,37.893491423451096,389.9
2010,AK,703430,MIDDLETON ISLAND METEOROLOGY,59.433,+0030.5,43.519588169198386,389.9
2010,AK,703500,KODIAK AIRPORT,57.751,+0024.4,41.601118151561693,389.9
2010,AK,703604,HOMER,59.633,+0026.0,37.892162058371731,389.9
2010,AK,703610,YAKUTAT AIRPORT,59.512,+0010.1,42.553000512032767,389.9
2010,AK,703621,SELDOVIA ARPT,59.45,+0009.0,38.763709213941411,389.9
2010,AK,703626,HAINES,59.243,+0004.6,41.961447772657444,389.9
2010,AK,703644,NUIQSUT AIRPORT,70.212,+0017.4,14.430133239831697,389.9
2010,AK,703655,HUSLIA AIRPORT,65.7,+0065.0,25.4414704008263,389.9
2010,AK,703670,GUSTAVUS,58.425,+0012.2,42.878120839733739,389.9
2010,AK,703710,SITKA ROCKY GUTIERREZ ARPT,57.048,+0004.3,46.3378443420379,389.9
2010,AK,703810,JUNEAU INTERNATIONAL,58.357,+0004.9,42.685908858166925,389.9
2010,AK,703830,ANGOON SEAPLANE BASE,57.499,+0008.5,59.316290145338527,389.9
2010,AK,703835,ST. GEORGE AIRPORT,56.6,+0038.1,33.892215821812606,389.9
2010,AK,703855,KAKE AIRPORT,56.967,+0052.4,43.830186891961091,389.9
2010,AK,703860,PETERSBURG,56.817,+0032.6,43.3597996671787,389.9
2010,AK,703870,WRANGELL AIRPORT,56.484,+0017.1,45.021173195084479,389.9
2010,AK,703886,PORT ALEXANDER SPB,56.247,+0003.7,47.187762002650523,389.9
2010,AK,703894,KLAWOCK AIRPORT,55.58,+0024.0,45.420551075268826,389.9
2010,AK,703925,KOLIGANEK AIRPORT,59.733,+0082.3,30.820816672625106,389.9
2010,AK,703950,KETCHIKAN INTL AIRPORT,55.35,+0024.4,46.851152713773679,389.9
2010,AK,703980,ANNETTE ISLAND AIRPORT,55.039,+0033.2,47.844591653865841,389.9
2010,AK,704140,EARECKSON AS,52.717,+0037.2,38.951911802355362,389.9
2010,AK,704540,ADAK NAS,51.883,+0005.2,39.900681003584225,389.9
2010,AK,720382,ST MICHAEL AIRPORT,63.49,+0028.0,27.375689992810479,389.9
2010,AK,722162,MERRILL PASS WEST,61.267,+0358.0,32.616951254858982,389.9
2010,AK,722163,PROSPECT CREEK,66.817,+0335.0,22.445833333333329,389.9
2010,AK,749230,TELLER AIRPORT,65.233,+0090.0,24.378613974452264,389.9
2010,AK,994690,DRIFT RIVER TERMINAL,60.55,+0015.9,38.107283666154636,389.9
2010,AK,994700,AUGUSTINE ISLAND,59.38,+0009.1,38.64997247823861,389.9
2010,AK,994720,FLAT ISLAND LIGHT,59.33,+0017.9,40.84530273937532,389.9
2010,AK,997789,ELDRED ROCK,58.967,+0019.0,44.005237455197125,389.9
2010,AK,997797,POINT RETREAT,58.4,+0032.0,44.352087813620074,389.9
2010,AK,997799,SISTERS ISLAND,58.167,+0051.0,44.110492441951067,389.9
2010,AK,998172,LINCOLN ROCK,56.05,+0012.0,41.162389592933948,389.9
2010,AK,703884,HYDABURG SEAPLANE BASE,55.206,+0000.0,47.992738162610827,389.9
2010,AK,703985,METLAKATLA SEAPLANE BASE,55.133,+0000.0,47.66379928315412,389.9
2010,AK,994670,MIDDLE ROCK LIGHT,61.08,+0000.0,40.081113671274963,389.9
2010,AK,994680,BLIGH REEF LIGHT,60.84,+0000.0,42.085174091141845,389.9
2010,AK,997381,ANCHORAGE,61.23,+0003.0,37.69357295142752,389.9
2010,AK,997704,RED DOG DOCK,67.57,+0003.0,24.255046281582711,389.9
2010,AK,998258,KETCHIKAN,55.333,+0003.0,47.107754294895564,389.9
2010,AK,998259,SKAGWAY,59.45,+0003.0,43.05205962974734,389.9
2010,AK,998261,JUNEAU,58.298,+0003.0,44.11258790631566,389.9
2010,AK,998271,VALDEZ,61.133,+0003.0,39.46614238728904,389.9
2010,AK,701043,POINT HOPE AIRPORT,68.35,+0004.0,21.160343212553837,389.9
2010,AK,701195,SHISHMAREF/NEW AIRPORT,66.25,+0004.0,21.986483614951357,389.9
2010,AK,701486,KIVALINA AIRPORT,67.733,+0004.0,21.737747717922915,389.9
2010,AK,702000,NOME AIRPORT,64.511,+0004.0,27.024135944700461,389.9
2010,AK,704890,DUTCH HARBOR AIRPORT,53.9,+0004.0,40.469873911930364,389.9
2010,AK,997798,SOUTH DOUGLAS,58.267,+0004.0,44.642139860587442,389.9
2010,AK,997386,PRUDHOE BAY,70.4,+0005.0,14.944813836361387,389.9
2010,AK,998158,DATA BUOY 46085              ,55.85,+0005.0,44.258603430619566,389.9
2010,AK,998178,BARTLET COVE,58.45,+0005.0,43.258637705916627,389.9
2010,AK,998254,KING COVE,55.067,+0005.0,38.241029870049623,389.9
2010,AK,700638,FALSE PASS,54.85,+0006.0,38.69550937413841,389.9
2010,AK,702070,UNALAKLEET AIRPORT,63.883,+0006.0,25.979067460317463,389.9
2010,AK,702607,HOONAH SEAPLANE BASE,58.12,+0006.0,42.379069380440349,389.9
2010,AK,703333,CHIGNIK AIRPORT,56.311,+0006.0,38.953621956494871,389.9
2010,AK,703606,TOGIAK AIRPORT,59.067,+0006.1,33.200065379929669,389.9
2010,AK,703620,SKAGWAY AIRPORT,59.456,+0006.1,42.5043509984639,389.9
2010,AK,703817,ELFIN COVE SEAPLANE BASE,58.2,+0006.1,44.067345416431436,389.9
2010,AK,701337,WALES AIRPORT,65.617,+0007.0,23.768938501761085,389.9
2010,AK,994660,POTATO POINT,61.06,+0007.0,40.406462050494312,389.9
2010,AK,997380,ADAK ISLAND,51.87,+0007.0,40.051695865776786,389.9
2010,AK,998341,PORT ALEXANDER,56.247,+0007.0,45.483492549040378,389.9
2010,AK,700197,SELAWIK,66.617,+0008.0,22.15800371223758,389.9
2010,AK,701995,GOLOVIN AIRPORT,64.55,+0008.0,25.619183553515448,389.9
2010,AK,997382,NIKISKI AK,60.68,+0008.0,38.36979008863463,389.9
2010,AK,997383,NOME NORTON SOUND,64.5,+0008.0,27.682072827833395,389.9
2010,AK,702629,CAPE DECISION CG HELIPORT,56.0,+0010.0,26.373420677891843,389.9
2010,AK,998167,KACHEMAK BAY RESERVE,59.6,+0010.0,40.585353854748092,389.9
2010,AK,998243,SAND POINT,55.333,+0010.0,38.961764769496973,389.9
2010,AL,720265,THOMAS C RUSSELL FLD ARPT,32.917,+0209.1,61.884983998975933,389.9
2010,AL,720307,MADISON CO EXECUTIVE ARPT,34.861,+0230.1,59.007421472991368,389.9
2010,AL,720361,FLORALA MUNI,31.043,+0095.7,66.008408218125965,389.9
2010,AL,720362,MAC CRENSHAW MEMORIAL AIRPORT,31.846,+0137.5,63.090835523016658,389.9
2010,AL,720363,WEEDON FIELD AIRPORT,31.951,+0086.9,64.256161674347169,389.9
2010,AL,720376,THE ALBERTVILLE MUNI ARPT-THO,34.229,+0314.6,61.165924572276076,389.9
2010,AL,720381,JACK EDWARDS AIRPORT,30.291,+0004.9,68.78385816692267,389.9
2010,AL,720413,POSEY FIELD AIRPORT,34.267,+0284.1,58.9120257296467,389.9
2010,AL,720592,H L SONNY CALLAHAN AIRPORT,30.461,+0028.0,67.6726798515105,389.9
2010,AL,722031,FOLSOM FLD,34.269,+0295.0,58.739402841781867,389.9
2010,AL,722111,ISBELL FLD,34.474,+0267.3,60.136605222734254,389.9
2010,AL,722230,MOBILE REGIONAL AIRPORT,30.688,+0065.5,65.601810035842291,389.9
2010,AL,722238,HANCHEY ARMY HELIPORT (FORT R,31.35,+0097.0,64.865635073707651,389.9
2010,AL,722239,LOWE ARMY HELIPORT (FORT RUCK,31.356,+0074.4,64.1960459593552,389.9
2010,AL,722260,MONTGOMERY  RGNL (DANNELLY FD,32.3,+0061.6,64.184855350742438,389.9
2010,AL,722265,MAXWELL AFB AIRPORT,32.383,+0052.1,64.4895513312852,389.9
2010,AL,722267,TROY MUNICIPAL AIRPORT,31.867,+0121.0,63.014418842805931,389.9
2010,AL,722268,DOTHAN RGNL,31.317,+0122.0,65.03086341525858,389.9
2010,AL,722269,CAIRNS ARMY AIRFIELD (FORT RU,31.267,+0092.0,64.762117255504364,389.9
2010,AL,722275,ANDALUSIA-OPP  MUNICIPAL AIRP,31.309,+0094.5,66.176793394777263,389.9
2010,AL,722276,MIDDLETON FLD,31.417,+0079.0,63.184963517665125,389.9
2010,AL,722279,PRYOR FLD RGNL,34.653,+0180.4,60.050744484010615,389.9
2010,AL,722280,BIRMINGHAM INTERNATIONAL AIRP,33.566,+0187.5,62.781447772657451,389.9
2010,AL,722284,AUBURN OPELIKA ROBE,32.616,+0237.0,63.440126239166837,389.9
2010,AL,722285,GADSDEN MUNICIPAL AIRPORT,33.967,+0173.4,59.276292749361005,389.9
2010,AL,722286,TUSCALOOSA RGNL,33.217,+0052.0,63.335533794162821,389.9
2010,AL,722287,ANNISTON METROPOLITAN ARPT,33.587,+0181.1,61.31754800307219,389.9
2010,AL,722300,SHELBY COUNTY AIRPORT,33.183,+0175.0,61.962396953405019,389.9
2010,AL,723230,HUNTSVILLE INTL/C.T.JONES FIE,34.644,+0190.2,61.406241039426519,389.9
2010,AL,723231,REDSTONE ARMY AIRFIELD,34.683,+0209.0,63.736071258744509,389.9
2010,AL,723235,NORTH WEST ALABAMA REGIONAL A,34.744,+0164.6,60.999184587813616,389.9
2010,AL,722235,MOBILE DOWNTOWN AIRPORT,30.626,+0008.0,65.909085381464408,389.9
2010,AL,997784,MEAHER PARK,30.65,+0010.0,66.487223497890085,389.9
2010,AL,998192,COAST GUARD SECTOR,30.65,+0010.0,66.73073384006922,389.9
2010,AR,720172,MENA INTERMOUNTAIN MUNICIPAL,34.545,+0329.0,62.7012980030722,389.9
2010,AR,720377,NEWPORT MUNI,35.638,+0072.8,60.748607491569118,389.9
2010,AR,720394,DEXTER B FLORENCE MEMORIAL FI,34.1,+0055.8,62.665137608806965,389.9
2010,AR,720401,CLINTON MUNICIPAL AIRPORT,35.6,+0157.3,59.298997695852535,389.9
2010,AR,720654,CORNING MUNI,36.404,+0089.3,59.418325652841787,389.9
2010,AR,722054,WEST MEMPHIS MUNICIPAL APT,35.135,+0065.2,61.935309139784948,389.9
2010,AR,722188,SEARCY MUNICIPAL AIRPORT,35.212,+0080.5,61.556403905234554,389.9
2010,AR,723403,ADAMS FIELD AIRPORT,34.727,+0078.6,63.4056694828469,389.9
2010,AR,723405,LITTLE ROCK AFB AIRPORT,34.917,+0095.0,61.581259600614459,389.9
2010,AR,723406,WALNUT RIDGE RGNL,36.125,+0083.2,59.649417888981773,389.9
2010,AR,723407,JONESBORO MUNICIPAL ARPT,35.833,+0080.0,61.016976446492585,389.9
2010,AR,723408,ARKANSAS INTL,35.967,+0077.4,64.976367686894008,389.9
2010,AR,723409,BLYTHEVILLE MUNI AIRPORT,35.94,+0078.0,60.712476958525343,389.9
2010,AR,723415,MEMORIAL FLD,34.467,+0165.0,62.604260112647204,389.9
2010,AR,723416,STUTTGART MUNICIPAL ARPT,34.6,+0068.3,62.874729902713767,389.9
2010,AR,723417,GRIDER FLD,34.18,+0063.1,63.239440604198663,389.9
2010,AR,723418,TEXARKANA REGIONAL AIRPORT-WE,33.456,+0110.0,63.798075396825389,389.9
2010,AR,723419,S. AR RGNL AT GDWIN FLD AP,33.221,+0076.8,63.303533026113662,389.9
2010,AR,723424,MONTICELLO MUNI,33.636,+0082.3,63.823403097798256,389.9
2010,AR,723425,HARRELL FLD,33.623,+0040.2,61.218793768955059,389.9
2010,AR,723429,RUSSELLVILLE RGNL,35.267,+0123.0,61.636356886840758,389.9
2010,AR,723434,SPRINGDALE MUNICIPAL ARPT,36.183,+0412.4,60.532164618535589,389.9
2010,AR,723435,MOUNT IDA,34.55,+0214.0,60.576860599078351,389.9
2010,AR,723436,NW ARKANSAS RGNL,36.283,+0392.3,57.694388120839733,389.9
2010,AR,723439,OZARK RGNL,36.369,+0283.0,58.865461469534047,389.9
2010,AR,723440,FORT SMITH REGIONAL AIRPORT,35.333,+0136.9,62.333651433691749,389.9
2010,AR,723443,SMITH FLD,36.2,+0364.0,58.448340108939384,389.9
2010,AR,723444,BENTONVILLE MUNI/LOUIS M THAD,36.35,+0395.0,59.000706676828855,389.9
2010,AR,723445,DRAKE FLD,36.01,+0381.3,57.657857782898105,389.9
2010,AR,723447,MARION COUNTY RGNL AIRPORT,36.3,+0350.0,59.283210445468512,389.9
2010,AR,723448,BATESVILLE RGNL,35.726,+0141.1,60.735282898105488,389.9
2010,AR,723449,ROGERS MUNI-CARTER FLD APT,36.372,+0414.0,58.53692986573364,389.9
2010,AR,743312,J.L. HELMS SEVIER CO ARPT,34.05,+0108.2,61.497830403368035,389.9
2010,AZ,699604,YUMA MCAS,32.65,+0064.9,74.814512288786489,389.9
2010,AZ,720339,RYAN FLD,32.15,+0737.0,72.714763824884784,389.9
2010,AZ,720635,H A CLARK MEMORIAL FIELD AIRP,35.302,+2035.5,49.420366103430617,389.9
2010,AZ,720644,BUCKEYE MUNICIPAL AIRPORT,33.42,+0311.2,70.365544514848949,389.9
2010,AZ,722720,BISBEE DOUGLAS INTL ARPT,32.633,+1659.9,58.173254608294933,389.9
2010,AZ,722728,NOGALES INTL,31.421,+1205.0,63.774521249359957,389.9
2010,AZ,722730,SIERRA VISTA MUNICIPAL-LIBBY,31.588,+1438.4,62.9575889656938,389.9
2010,AZ,722740,TUCSON INTERNATIONAL AIRPORT,32.131,+0776.9,69.8464172934654,389.9
2010,AZ,722745,DAVIS-MONTHAN AFB AIRPORT,32.167,+0824.2,69.183584869431641,389.9
2010,AZ,722747,SAFFORD RGNL,32.855,+0968.0,65.866129672299024,389.9
2010,AZ,722748,CASA GRANDE MUNICIPAL ARPT,32.95,+0446.0,70.5370988056279,389.9
2010,AZ,722749,CHANDLER MUNICIPAL AIRPORT,33.269,+0379.0,74.487356321839073,389.9
2010,AZ,722764,WINDOW ROCK AIRPORT,35.658,+2055.0,47.735681003584233,389.9
2010,AZ,722780,PHOENIX SKY HARBOR INTL AIRPO,33.428,+0337.4,75.028779706728827,389.9
2010,AZ,722783,MESA/FALCON FIELD,33.467,+0424.0,74.797558295225144,389.9
2010,AZ,722784,PHOENIX DEER VALLEY ARPT,33.688,+0450.0,72.185632360471047,389.9
2010,AZ,722785,LUKE AFB AIRPORT,33.55,+0331.0,72.21661725109027,389.9
2010,AZ,722786,WILLIAMS GATEWAY AIRPORT,33.3,+0421.2,74.622428999593907,389.9
2010,AZ,722787,GLENDALE MUNICIPAL AIRPORT,33.527,+0325.0,76.523411418330767,389.9
2010,AZ,722788,PHOENIX GOODYEAR AIRPORT,33.417,+0295.1,77.240399151614668,389.9
2010,AZ,722789,SCOTTSDALE AIRPORT,33.623,+0460.0,72.885683563748088,389.9
2010,AZ,722813,PIONEER AIRFIELD,31.607,+1453.3,61.327231822836666,389.9
2010,AZ,723700,KINGMAN AIRPORT,35.259,+1051.0,62.366694188428063,389.9
2010,AZ,723710,PAGE MUNICIPAL AIRPORT,36.933,+1313.7,59.000433947772663,389.9
2010,AZ,723723,ERNEST A. LOVE FIELD ARPT,34.652,+1536.8,56.262064772145408,389.9
2010,AZ,723740,WINSLOW-LINDBERGH REGIONAL AI,35.028,+1489.3,55.914201868919605,389.9
2010,AZ,723745,PAYSON AIRPORT,34.257,+1572.2,56.573781189688447,389.9
2010,AZ,723747,SHOW LOW RGNL,34.267,+1955.0,51.997699052739371,389.9
2010,AZ,723750,FLAGSTAFF PULLIAM AIRPORT,35.144,+2135.0,46.606390809011771,389.9
2010,AZ,723754,ST JOHNS INDUSTRIAL,34.518,+1748.0,54.012522401433692,389.9
2010,AZ,723756,SEDONA AIRPORT,34.85,+1471.3,60.394262032770094,389.9
2010,AZ,723760,FLAGSTAFF,35.217,+2181.6,52.510535714285709,389.9
2010,AZ,723783,GRAND CANYON NATL PARK APT,35.95,+2014.0,46.190719406041985,389.9
2010,AZ,723788,LAUGHLIN/BULLHEAD INTERNATION,35.157,+0212.0,73.323673195084481,389.9
2010,AZ,740035,YUMA MCAS,32.65,+0065.0,74.80113095238093,389.9
2010,AZ,747240,GILA BEND AF AUX AIRPORT,32.883,+0269.0,77.8457602952603,389.9
2010,CA,690150,TWENTYNINE PALMS,34.3,+0626.0,67.27563300051203,389.9
2010,CA,720165,WARNER SPRINGS GLIDERPORT,34.264,+2056.8,44.997547363031231,389.9
2010,CA,720267,AUBURN MUNICIPAL AIRPORT,38.955,+0468.0,59.397605099140137,389.9
2010,CA,720333,CORONA MUNICIPAL AIRPORT,33.9,+0162.5,61.08845594220594,389.9
2010,CA,720406,GNOSS FIELD AIRPORT,38.15,+0001.2,56.346921786994372,389.9
2010,CA,720614,LINCOLN REGIONAL AIRPORT KARL,38.909,+0037.2,60.439778545826933,389.9
2010,CA,720615,COLUMBIA AIRPORT,38.033,+0646.2,56.106736085362336,389.9
2010,CA,720645,PLACERVILLE AIRPORT,38.724,+0787.3,57.404615975422423,389.9
2010,CA,720646,HALF MOON BAY AIRPORT,37.513,+0020.1,53.469679979518688,389.9
2010,CA,720652,USMC MTN WARFARE TRAINING CEN,38.356,+2067.2,43.061870433830705,389.9
2010,CA,722810,NAF,32.817,-0012.8,73.299458481204866,389.9
2010,CA,722860,RIVERSIDE/MARCH AFB,33.9,+0468.2,60.782363671274965,389.9
2010,CA,722866,SAN BERNARDINO INTL,34.095,+0353.3,67.167281746031748,389.9
2010,CA,722868,PALM SPRINGS INTL AIRPORT,33.833,+0145.0,74.125792635556238,389.9
2010,CA,722869,RIVERSIDE MUNICIPAL ARPT,33.952,+0249.0,64.217629928315418,389.9
2010,CA,722874,DOWNTOWN L.A./USC CAMPUS,34.024,+0054.6,64.400934459805413,389.9
2010,CA,722880,BURBANK/GLENDALE,34.201,+0236.2,62.954357398873533,389.9
2010,CA,722885,SANTA MONICA MUNI AIRPORT,34.017,+0053.0,60.561717229902712,389.9
2010,CA,722886,VAN NUYS AIRPORT,34.21,+0244.0,63.410844854070646,389.9
2010,CA,722890,MOUNT WILSON,34.233,+1739.2,54.491123778998784,389.9
