year,state,station,name,lat,elev,avg_temp,avg_co2
1989,AK,702647,HEALY RIVER AIRPORT,63.87,+3945.3,27.246553970024763,352.91
1989,AK,702648,CANTWELL CANTWELL,63.4,+0668.0,27.092603024524607,352.91
1989,AK,702650,FAIRBANKS/EIELSON A,64.683,+0167.0,26.567576804915511,352.91
1989,AK,702670,ALLEN ARMY AIRFIELD,63.994,+0389.2,28.410929979518695,352.91
1989,AK,702674,CIRCLE CITY AIRPORT,65.833,+0182.0,22.694670776702957,352.91
1989,AK,702675,PAXSON AIRPORT,63.033,+0823.0,25.98400893633433,352.91
1989,AK,702680,GLENNALLEN  AK,62.1,+0573.0,33.114188766027006,352.91
1989,AK,702700,FT. RICHARDSON/BRYANT AHP  AK,61.267,+0118.3,34.644170506912438,352.91
1989,AK,702710,GULKANA AIRPORT,62.159,+0476.1,27.753837045570915,352.91
1989,AK,702716,TAHNETA PASS,61.817,+0900.0,29.973910319225944,352.91
1989,AK,702717,SELAWIK,66.6,+0007.6,25.184531647241869,352.91
1989,AK,702720,ELMENDORF AFB AIRPORT,61.253,+0064.6,35.294977598566312,352.91
1989,AK,702730,TED STEVENS ANCHORAGE INTL,61.169,+0036.6,36.053872247823861,352.91
1989,AK,702735,MERRILL FLD,61.217,+0042.1,36.676675627240151,352.91
1989,AK,702740,PALMER MUNICIPAL AIRPORT,61.596,+0074.0,36.755069124423962,352.91
1989,AK,702750,NATIONAL WEATHER SERVICE OFFI,61.13,+0029.0,38.200581797235017,352.91
1989,AK,702756,VALDEZ PIONEER FIELD AIRPORT,61.133,+0036.0,39.2691865079365,352.91
1989,AK,702757,WHITTIER AIRPORT,60.783,+0011.9,40.044141065028157,352.91
1989,AK,702770,SEWARD AIRPORT,60.128,+0018.0,39.866658986175118,352.91
1989,AK,702910,NORTHWAY AIRPORT,62.962,+0522.1,23.551625704045058,352.91
1989,AK,702915,SLANA AIRPORT,62.709,+0730.0,28.318638694669559,352.91
1989,AK,702960,M.K.(MUDHOLE) SMITH ARPT,60.489,+0009.5,38.473172043010756,352.91
1989,AK,702986,BIG RIVER LAKE,60.817,+0018.3,36.591516821609382,352.91
1989,AK,703050,CAPE NEWENHAM AFS,58.65,+0164.9,35.019470113220109,352.91
1989,AK,703080,ST PAUL ISLAND AIRPORT,57.155,+0010.7,37.173818484383,352.91
1989,AK,703160,COLD BAY AIRPORT,55.221,+0023.8,39.075035202252941,352.91
1989,AK,703165,SAND POINT AIRPORT,55.333,+0006.4,41.287398517949605,352.91
1989,AK,703210,DILLINGHAM MUNI,59.05,+0029.0,33.5747414234511,352.91
1989,AK,703260,KING SALMON AIRPORT,58.683,+0020.4,35.121610983102919,352.91
1989,AK,703330,PORT HEIDEN AIRPORT,56.959,+0029.0,38.727999559611071,352.91
1989,AK,703400,ILIAMNA AIRPORT,59.749,+0043.6,34.970221454173064,352.91
1989,AK,703406,PORT ALSWORTH AIRPORT,60.204,+0085.0,34.619938732630608,352.91
1989,AK,703410,HOMER AIRPORT,59.642,+0019.5,38.0595839733743,352.91
1989,AK,703430,MIDDLETON ISLAND METEOROLOGY,59.433,+0030.5,41.958681515617,352.91
1989,AK,703500,KODIAK AIRPORT,57.751,+0024.4,41.043473502304145,352.91
1989,AK,703610,YAKUTAT AIRPORT,59.512,+0010.1,39.650771889400922,352.91
1989,AK,703620,SKAGWAY AIRPORT,59.456,+0006.1,42.714429546939286,352.91
1989,AK,703625,HAINES BOAT HARBOR,59.233,+0010.0,43.406395282507624,352.91
1989,AK,703670,GUSTAVUS,58.425,+0012.2,42.982152195365018,352.91
1989,AK,703710,SITKA ROCKY GUTIERREZ ARPT,57.048,+0004.3,44.955396825396832,352.91
1989,AK,703724,WILLOW WEST,61.75,+0063.4,31.377731919504775,352.91
1989,AK,703810,JUNEAU INTERNATIONAL,58.357,+0004.9,42.166229518689192,352.91
1989,AK,703816,FUNTER BAY SEAPLANE,58.25,+0000.0,42.663414451967817,352.91
1989,AK,703817,ELFIN COVE SEAPLANE BASE,58.2,+0006.1,43.481259060774008,352.91
1989,AK,703855,KAKE AIRPORT,56.967,+0052.4,44.188096420192011,352.91
1989,AK,703860,PETERSBURG,56.817,+0032.6,46.003771761392734,352.91
1989,AK,703870,WRANGELL AIRPORT,56.484,+0017.1,44.78140085103378,352.91
1989,AK,703886,PORT ALEXANDER SPB,56.247,+0003.7,46.886386338255434,352.91
1989,AK,703950,KETCHIKAN INTL AIRPORT,55.35,+0024.4,46.276550179211469,352.91
1989,AK,703980,ANNETTE ISLAND AIRPORT,55.039,+0033.2,47.164349078341012,352.91
1989,AK,704140,EARECKSON AS,52.717,+0037.2,40.062870583717348,352.91
1989,AK,704540,ADAK NAS,51.883,+0005.2,40.768445980542765,352.91
1989,AK,704545,AMCHITKA ISLAND,51.383,+0069.0,39.251875746714454,352.91
1989,AK,704820,NIKOLSKI,52.95,+0021.0,42.611700588837685,352.91
1989,AK,704890,DUTCH HARBOR AIRPORT,53.9,+0004.0,41.69665322580645,352.91
1989,AK,704898,ROBERT (BOB) CURTIS MEMORIAL,66.818,+0017.1,23.088641601178423,352.91
1989,AL,722230,MOBILE REGIONAL AIRPORT,30.688,+0065.5,66.0719796466974,352.91
1989,AL,722235,MOBILE DOWNTOWN AIRPORT,30.626,+0008.0,69.326410330261126,352.91
1989,AL,722260,MONTGOMERY  RGNL (DANNELLY FD,32.3,+0061.6,63.697686251920125,352.91
1989,AL,722267,TROY MUNICIPAL AIRPORT,31.867,+0121.0,66.9789918628544,352.91
1989,AL,722268,DOTHAN RGNL,31.317,+0122.0,65.519528289810538,352.91
1989,AL,722269,CAIRNS ARMY AIRFIELD (FORT RU,31.267,+0092.0,65.867537122375822,352.91
1989,AL,722280,BIRMINGHAM INTERNATIONAL AIRP,33.566,+0187.5,61.11345814132104,352.91
1989,AL,722286,TUSCALOOSA RGNL,33.217,+0052.0,61.996092549923212,352.91
1989,AL,722287,ANNISTON METROPOLITAN ARPT,33.587,+0181.1,60.554728622631849,352.91
1989,AL,722290,NWS METEOROLOGICAL OBSY,32.9,+0140.0,61.593120839733736,352.91
1989,AL,723230,HUNTSVILLE INTL/C.T.JONES FIE,34.644,+0190.2,59.542064132104457,352.91
1989,AL,723235,NORTH WEST ALABAMA REGIONAL A,34.744,+0164.6,59.543072836661544,352.91
1989,AR,723400,NORTH LITTLE ROCK AIRPORT,34.835,+0173.0,59.7855570116346,352.91
1989,AR,723401,LITTLE ROCK ADAMS FIELD,34.727,+0078.3,60.356894521249359,352.91
1989,AR,723405,LITTLE ROCK AFB AIRPORT,34.917,+0095.0,59.497898105478754,352.91
1989,AR,723407,JONESBORO MUNICIPAL ARPT,35.833,+0080.0,60.104639016897082,352.91
1989,AR,723408,ARKANSAS INTL,35.967,+0077.4,58.954084741423458,352.91
1989,AR,723415,MEMORIAL FLD,34.467,+0165.0,62.79742383512545,352.91
1989,AR,723417,GRIDER FLD,34.18,+0063.1,61.634050819252437,352.91
1989,AR,723418,TEXARKANA REGIONAL AIRPORT-WE,33.456,+0110.0,62.5615514592934,352.91
1989,AR,723419,S. AR RGNL AT GDWIN FLD AP,33.221,+0076.8,63.924813108038911,352.91
1989,AR,723425,HARRELL FLD,33.623,+0040.2,64.315883073543546,352.91
1989,AR,723434,SPRINGDALE MUNICIPAL ARPT,36.183,+0412.4,62.115304673038814,352.91
1989,AR,723440,FORT SMITH REGIONAL AIRPORT,35.333,+0136.9,59.15167690732207,352.91
1989,AR,723445,DRAKE FLD,36.01,+0381.3,56.501015745007678,352.91
1989,AR,723446,BOONE CO,36.267,+0422.1,56.0635343061956,352.91
1989,AZ,690310,YUMA PROVING GROUND,32.833,+0098.8,77.433704988756475,352.91
1989,AZ,697564,STOVAL AIRFIELD / EXERCISE,32.733,+0117.0,77.705063364055292,352.91
1989,AZ,699604,YUMA MCAS,32.65,+0064.9,76.0871524577573,352.91
1989,AZ,722726,NOGALES AUTOMATIC METEOROLOGI,33.237,+1480.7,73.11168127028732,352.91
1989,AZ,722730,SIERRA VISTA MUNICIPAL-LIBBY,31.588,+1438.4,68.391125832053262,352.91
1989,AZ,722735,BISBEE DOUGLAS INTL,31.458,+1250.0,63.625775729646705,352.91
1989,AZ,722740,TUCSON INTERNATIONAL AIRPORT,32.131,+0776.9,71.099660138248851,352.91
1989,AZ,722745,DAVIS-MONTHAN AFB AIRPORT,32.167,+0824.2,70.54932027649771,352.91
1989,AZ,722747,SAFFORD RGNL,32.855,+0968.0,65.003572019378453,352.91
1989,AZ,722780,PHOENIX SKY HARBOR INTL AIRPO,33.428,+0337.4,76.604687660010242,352.91
1989,AZ,722785,LUKE AFB AIRPORT,33.55,+0331.0,74.605851894521265,352.91
1989,AZ,722786,WILLIAMS GATEWAY AIRPORT,33.3,+0421.2,75.548514464925745,352.91
1989,AZ,722788,PHOENIX GOODYEAR AIRPORT,33.417,+0295.1,76.7231643625192,352.91
1989,AZ,722789,SCOTTSDALE AIRPORT,33.623,+0460.0,77.941237199180762,352.91
1989,AZ,722800,YUMA MARINE CORPS AIR STATION,32.667,+0063.0,76.076343445980527,352.91
1989,AZ,723700,KINGMAN AIRPORT,35.259,+1051.0,63.290809011776759,352.91
1989,AZ,723710,PAGE MUNICIPAL AIRPORT,36.933,+1313.7,62.536342022441161,352.91
1989,AZ,723721,PRESCOTT MUNICIPAL AP,34.652,+1539.8,57.309284434203789,352.91
1989,AZ,723740,WINSLOW-LINDBERGH REGIONAL AI,35.028,+1489.3,56.974804968483504,352.91
1989,AZ,723745,PAYSON AIRPORT,34.257,+1572.2,60.962753175889667,352.91
1989,AZ,723747,SHOW LOW RGNL,34.267,+1955.0,60.033973554820328,352.91
1989,AZ,723755,FLAGSTAFF PULLIAM ARPT,35.144,+2139.1,48.102956989247311,352.91
1989,AZ,723781,GRAND CANYON PARK,35.95,+2014.0,56.52475102406553,352.91
1989,AZ,747240,GILA BEND AF AUX AIRPORT,32.883,+0269.0,78.226015327786186,352.91
1989,CA,690140,EL TORO MCAS,33.667,+0116.7,63.127940988223244,352.91
1989,CA,722810,NAF,32.817,-0012.8,76.8758130642377,352.91
1989,CA,722860,RIVERSIDE/MARCH AFB,33.9,+0468.2,63.889623015873013,352.91
1989,CA,722865,ONTARIO,34.067,+0303.9,64.8513466903261,352.91
1989,CA,722866,SAN BERNARDINO INTL,34.095,+0353.3,64.343713517665122,352.91
1989,CA,722867,BEAUMONT,33.933,+0692.0,66.163614679155557,352.91
1989,CA,722868,PALM SPRINGS INTL AIRPORT,33.833,+0145.0,79.34367440895528,352.91
1989,CA,722880,BURBANK/GLENDALE,34.201,+0236.2,64.667077528823924,352.91
1989,CA,722885,SANTA MONICA MUNI AIRPORT,34.017,+0053.0,63.95157898105478,352.91
1989,CA,722886,VAN NUYS AIRPORT,34.21,+0244.0,66.466570020481313,352.91
1989,CA,722890,MOUNT WILSON,34.233,+1739.2,56.783170573492555,352.91
1989,CA,722897,SAN LUIS CO RGNL,35.237,+0065.0,59.51052547363031,352.91
1989,CA,722900,SAN DIEGO INTERNATIONAL AIRPO,32.734,+0004.6,63.058625832053252,352.91
1989,CA,722901,SAN DIEGO/MONTGOMER,32.817,+0129.0,65.698106118791614,352.91
1989,CA,722904,BROWN FLD MUNI,32.572,+0160.0,64.569496927803371,352.91
1989,CA,722906,NORTH ISLAND NAS,32.7,+0007.9,61.991404889912957,352.91
1989,CA,722907,GILLESPIE FLD,32.833,+0118.0,68.859353558627745,352.91
1989,CA,722909,NAVAL AUXILIARY LANDING FD,32.567,+0007.3,64.1341666150543,352.91
1989,CA,722910,SAN NICOLAS ISLAND NAVAL OUTL,33.25,+0174.0,62.62867959549412,352.91
1989,CA,722914,MISSION BEACH,32.77,+0002.0,63.9581421410131,352.91
1989,CA,722925,SAN CLEMENTE ISLAND,33.023,+0056.0,60.576238866843028,352.91
1989,CA,722926,MARINE CORPS AIR STATION,33.3,+0022.9,62.744301715309788,352.91
1989,CA,722929,OCEANSIDE HARBOR,33.22,+0009.0,61.160046691462128,352.91
1989,CA,722930,SAN DIEGO/MIRAMAR N,32.867,+0145.7,62.657593445980545,352.91
1989,CA,722950,LOS ANGELES INTERNATIONAL AIR,33.938,+0029.6,62.15312724014337,352.91
1989,CA,722953,MOJAVE AIRPORT,35.067,+0851.0,66.857957203615115,352.91
1989,CA,722955,ZAMPERINI FLD,33.803,+0031.4,63.601954685099841,352.91
1989,CA,722970,LONG BEACH / DAUGHERTY FIELD,33.812,+0009.5,65.030194572452643,352.91
1989,CA,722973,NEWPORT BEACH,33.6,+0003.0,60.62591642737295,352.91
1989,CA,722975,LOS ALAMITOS AAF AIRPORT,33.79,+0011.0,68.1576766782806,352.91
1989,CA,722976,FULLERTON MUNICIPAL ARPT,33.872,+0029.3,66.44240847414234,352.91
1989,CA,722977,JOHN WAYNE ARPT ORA,33.68,+0017.0,65.060573476702515,352.91
1989,CA,723805,NEEDLES AIRPORT,34.768,+0271.3,80.368308051715317,352.91
1989,CA,723815,BARSTOW-DAGGETT AIRPORT,34.854,+0584.3,67.4497535842294,352.91
1989,CA,723816,GENERAL WILLIAM J. FOX AIRFIE,34.741,+0712.6,61.154965437788015,352.91
1989,CA,723825,SOUTHERN CALIFORNIA LOGISTICS,34.6,+0879.4,62.629298515104963,352.91
1989,CA,723830,SANDBERG,34.744,+1374.7,57.191842456826329,352.91
1989,CA,723840,MEADOWS FIELD AIRPORT,35.434,+0149.1,64.2967108294931,352.91
1989,CA,723890,FRESNO YOSEMITE INTERNATIONAL,36.78,+0101.5,63.196306963645661,352.91
1989,CA,723894,MAMMOTH YOSEMITE AIRPORT,37.633,+2173.0,51.048080758008091,352.91
1989,CA,723896,VISALIA MUNICIPAL AIRPORT,36.317,+0090.0,65.9637532002048,352.91
1989,CA,723900,SAN SIMEON/PT. PIED,35.67,+0021.0,62.034449638979787,352.91
1989,CA,723910,POINT MUGU,34.117,+0004.0,61.426500896057348,352.91
1989,CA,723923,SANTA BARBARA HARBOR,34.4,+0008.0,64.135493912555518,352.91
1989,CA,723924,VENTURA HARBOR,34.25,+0007.0,57.704432466899569,352.91
1989,CA,723925,SANTA BARBARA MUNICIPAL AIRPO,34.426,+0002.7,59.787920506912442,352.91
1989,CA,723927,OXNARD AIRPORT,34.201,+0014.0,61.062411034306194,352.91
1989,CA,723940,SANTA MARIA PUB/CAPT G A HANC,34.899,+0073.8,55.962192780337936,352.91
1989,CA,723965,PASO ROBLES MUNICIPAL ARPT,35.67,+0246.9,58.147462237583213,352.91
1989,CA,724800,BISHOP AIRPORT,37.371,+1250.3,56.667400793650792,352.91
1989,CA,724810,CASTLE AFB,37.383,+0058.2,60.736241039426517,352.91
1989,CA,724815,MRCD MUNI/MACREADY FLD APT,37.285,+0048.0,64.872920280269909,352.91
1989,CA,724830,SACRAMENTO EXECUTIVE AIRPORT,38.507,+0004.6,59.276294802867383,352.91
1989,CA,724835,MATHER FIELD,38.567,+0029.3,59.033186763952905,352.91
1989,CA,724836,SACRAMENTO MCCLELLAN AFB,38.668,+0023.5,60.5039708141321,352.91
1989,CA,724837,BEALE AIR FORCE BASE,39.133,+0034.4,60.901530337941637,352.91
1989,CA,724838,YUBA COUNTRY AIRPORT,39.102,+0019.0,64.326848438300047,352.91
1989,CA,724839,SACRAMENTO INTL AIRPORT,38.696,+0008.0,59.487456477214543,352.91
1989,CA,724915,MONTEREY PENINSULA AIRPORT,36.588,+0080.0,56.211968125960063,352.91
1989,CA,724916,MARINA MUNI,36.683,+0040.8,54.938215968277568,352.91
1989,CA,724917,SALINAS MUNI,36.664,+0023.5,56.0416967485919,352.91
1989,CA,724920,STOCKTON METROPOLITAN AIRPORT,37.889,+0007.9,60.198885688684072,352.91
1989,CA,724925,CROWS LANDING,37.4,+0056.7,64.633565323565321,352.91
1989,CA,724926,MDSTO CTY-CO H SHAM FD APT,37.624,+0022.3,63.30833909370201,352.91
1989,CA,724930,OAKLAND/METROP. OAK,37.75,+0004.0,56.218559907834106,352.91
1989,CA,724935,HAYWARD AIR TERM,37.667,+0014.3,58.536154633896572,352.91
1989,CA,724936,CONCORD/BUCHANAN,37.992,+0018.3,61.035823375048949,352.91
1989,CA,724937,PALO ALTO ARPT OF SA,37.467,+0002.1,59.084903709392954,352.91
1989,CA,724938,SAN CARLOS AIRPORT,37.517,+0002.0,61.828527354026519,352.91
1989,CA,724940,SAN FRANCISCO INTERNATIONAL A,37.62,+0002.4,56.379096262160779,352.91
1989,CA,724945,N Y. MINETA SN JO INTL APT,37.359,+0015.5,61.884005376344078,352.91
1989,CA,724946,REID-HILLVIEW AIRPORT OF SANT,37.333,+0041.0,61.58552995391706,352.91
1989,CA,724957,SONOMA COUNTY AIRPORT,38.517,+0038.0,57.965793650793657,352.91
1989,CA,725837,SUSANVILLE MUNI,40.376,+1264.6,52.804572330790364,352.91
1989,CA,725845,BLUE CANYON - NYACK ARPT,39.277,+1608.1,50.962268415523418,352.91
1989,CA,725846,TRUCKEE-TAHOE AIRPORT,39.32,+1798.3,48.6909658218126,352.91
1989,CA,725847,LAKE TAHOE AIRPORT,38.898,+1924.5,48.190290578597036,352.91
1989,CA,725848,SHELTER COVE,40.02,+0021.0,52.870486111111106,352.91
1989,CA,725905,UKIAH MUNICIPAL AIRPORT,39.126,+0187.0,59.782770737327183,352.91
1989,CA,725910,RED BLUFF MUNICIPAL ARPT,40.152,+0107.6,62.869275473630317,352.91
1989,CA,725915,REDDING MUNICIPAL ARPT,40.518,+0153.0,61.469452764976957,352.91
1989,CA,725940,WOODLEY ISLAND (NEW 10/94)   ,40.81,+0018.0,52.987283756098968,352.91
1989,CA,725945,ARCATA AIRPORT,40.978,+0061.0,50.222660010240659,352.91
1989,CA,725946,JACK MCNAMARA FIELD ARPT,41.78,+0017.4,53.364298515104963,352.91
1989,CA,725955,SISKIYOU COUNTY AIRPORT,41.783,+0808.0,52.593689196108549,352.91
1989,CA,725957,MOUNT SHASTA,41.333,+1077.5,49.237377112135178,352.91
1989,CA,725958,ALTURAS MUNICIPAL AIRPORT,41.491,+1333.5,46.965161550731409,352.91
1989,CA,725959,MONTAGUE,41.733,+0770.0,61.097294762876608,352.91
1989,CA,745060,ALAMEDA(USN)                 ,37.733,+0004.0,58.356717869943665,352.91
1989,CA,745090,MOUNTAIN VIEW /SUNN,37.417,+0012.0,59.679488607270862,352.91
1989,CA,745160,TRAVIS AIR FORCE BASE,38.267,+0022.0,58.746664746543779,352.91
1989,CA,746110,BICYCLE LAKE FORT IRWIN AAF,35.283,+0716.3,61.783945105820109,352.91
1989,CA,746120,CHINA LAKE,35.688,+0679.7,69.9954700232203,352.91
1989,CA,746190,SUPERIOR VALLEY GUNNERY RANGE,36.33,+0962.0,66.428907163742679,352.91
1989,CA,747020,NAVAL AIR STATION,36.333,+0070.7,63.010049570069036,352.91
1989,CA,747185,IMPERIAL COUNTY AIRPORT,32.834,-0017.7,73.739139144905266,352.91
1989,CA,747186,CAMPO,32.633,+0807.0,66.36299936437311,352.91
1989,CA,747187,DESERT RESORTS RGNL ARPT,33.627,-0036.0,75.0865792764583,352.91
1989,CA,747188,BLYTHE AIRPORT,33.619,+0120.4,74.273030593958012,352.91
1989,CA,994120,POINT ARENA  CA,38.96,+0017.4,50.886345839177189,352.91
1989,CO,724620,SAN LUIS VALLEY REGIONAL AIRP,37.439,+2296.1,41.985052483358928,352.91
1989,CO,724625,DURANGO-LA PLATA CO,37.143,+2038.0,50.844830958070204,352.91
1989,CO,724627,TELLURIDE RGNL,37.95,+2770.9,45.245678155056446,352.91
1989,CO,724630,LAMAR,38.083,+1103.0,56.230692652593845,352.91
1989,CO,724635,LA JUNTA MUNICIPAL AIRPORT,38.049,+1278.3,52.717451356886833,352.91
1989,CO,724640,PUEBLO MEMORIAL AIRPORT,38.289,+1441.4,52.156560419866871,352.91
1989,CO,724645,PERRY STOKES AIRPORT,37.262,+1749.9,52.306514976958532,352.91
1989,CO,724660,CITY OF COLORADO SPRINGS MUNI,38.81,+1884.0,48.685001280081927,352.91
1989,CO,724665,LIMON MUNICIPAL AIRPORT,39.275,+1638.0,47.922303507424488,352.91
1989,CO,724666,CENTENNIAL AIRPORT,39.57,+1793.1,47.919341397849458,352.91
1989,CO,724671,LEADVILLE/LAKE CO.           ,39.25,+3096.0,40.14520211193706,352.91
1989,CO,724675,EAGLE CO RGNL,39.65,+1993.0,46.336324244751658,352.91
1989,CO,724676,ASPEN-PITKIN COUNTY ARPT,39.23,+2384.0,47.039076420890929,352.91
1989,CO,724677,GUNSN-CRSTED BUTTE RGL APT,38.534,+2339.0,42.17438282394901,352.91
1989,CO,724678,STEAMBOAT SPRINGS/BOB ADAMS F,40.517,+2096.7,44.375116553130205,352.91
1989,CO,724679,WINTER PARK RESORT,39.88,+2771.0,35.827794797156869,352.91
1989,CO,724680,FORT CARSON/BUTTS,38.7,+1789.0,50.440384322601716,352.91
1989,CO,724684,SALIDA,38.517,+2186.0,50.426537400462585,352.91
1989,CO,724690,DENVER/STAPLETON INT,39.75,+1612.0,50.297915386584748,352.91
1989,CO,724695,BUCKLEY AIR FORCE BASE,39.717,+1726.1,49.357541602662565,352.91
1989,CO,724697,FORT COLLINS DOWNTOWN,40.588,+1505.4,48.994188428059395,352.91
1989,CO,724698,COLORADO PLAINS RGNL ARPT,40.183,+1437.0,48.905711725550439,352.91
1989,CO,724699,BROOMFIELD/JEFFCO,39.917,+1728.0,51.237931387608796,352.91
1989,CO,724760,GRAND JUNCTION REGIONAL AIRPO,39.134,+1480.7,53.020668842805932,352.91
1989,CO,724765,MONTROSE RGNL,38.517,+1755.0,52.8091372247824,352.91
1989,CO,724766,MONTROSE,38.5,+1752.0,42.757518756040433,352.91
1989,CO,724767,CORTEZ MUNICIPAL AIRPORT,37.307,+1804.0,53.390913246421626,352.91
1989,CO,724768,GREELEY-WELD COUNTY ARPT,40.437,+1432.0,53.084067566893651,352.91
1989,CO,725700,CRAIG-MOFFAT AIRPORT,40.5,+1915.0,40.182512160778288,352.91
1989,CO,725716,RIFLE AVIATION WEATHER REPORT,39.53,+1622.0,48.244214029378334,352.91
1989,CO,745310,USAF ACADEMY AIRSTRIP AIRPORT,38.967,+2003.2,48.425979154961823,352.91
1989,CT,725040,IGOR I SIKORSKY MEMORIAL AIRP,41.164,+0001.5,53.044985919098814,352.91
1989,CT,725045,TWEED-NEW HAVEN AIRPORT,41.264,+0004.0,52.554036738351257,352.91
1989,CT,725046,GROTON-NEW LONDON AIRPORT,41.328,+0003.1,53.042301587301594,352.91
1989,CT,725080,BRADLEY INTERNATIONAL AIRPORT,41.938,+0053.3,49.237411034306206,352.91
1989,CT,725086,DANBURY MUNICIPAL AIRPORT,41.372,+0140.0,51.700117938214717,352.91
1989,CT,725089,NEW HAVEN COAST GUARD STATION,41.27,+0003.0,50.402866092119694,352.91
1989,DE,724088,DOVER AFB AIRPORT,39.133,+0009.0,54.877318868407585,352.91
1989,DE,724089,WILMINGTON NEW CAST,39.673,+0024.4,53.862366871479779,352.91
1989,FL,722010,KEY WEST INTERNATIONAL AIRPOR,24.557,+0000.3,78.348013312852018,352.91
1989,FL,722015,KEY WEST NAS,24.583,+0001.8,78.730601638504865,352.91
1989,FL,722020,MIAMI INTERNATIONAL AIRPORT,25.788,+0008.8,76.719327956989247,352.91
1989,FL,722025,FORT LAUDERDALE HOL,26.072,+0003.4,76.545408346134153,352.91
1989,FL,722026,HOMESTEAD ARB,25.483,+0002.0,76.670045442908346,352.91
1989,FL,722029,KENDALL-TAMIAMI EXEC ARPT,25.65,+0003.1,75.417291986687147,352.91
1989,FL,722030,PALM BEACH INTERNATIONAL AIRP,26.685,+0005.8,75.340825012800821,352.91
1989,FL,722038,NAPLES MUNICIPAL AIRPORT,26.155,+0002.7,76.0484056579621,352.91
1989,FL,722040,MELBOURNE REGIONAL,28.101,+0011.0,72.9195615719406,352.91
1989,FL,722045,VERO BEACH MUNI,27.653,+0008.5,73.386987327188947,352.91
