year,state,station,name,lat,elev,avg_temp,avg_co2
2001,CA,723896,VISALIA MUNICIPAL AIRPORT,36.317,+0090.0,63.010501946607341,371.02
2001,CA,723898,HANFORD MUNICIPAL AIRPORT,36.319,+0075.9,64.450287400462614,371.02
2001,CA,723926,CAMARILLO AIRPORT,34.217,+0023.5,59.519464925755244,371.02
2001,CA,723927,OXNARD AIRPORT,34.201,+0014.0,58.101845238095237,371.02
2001,CA,723930,VANDENBERG AFB,34.75,+0121.0,57.679129349046015,371.02
2001,CA,723935,VANDENBERG RANGE,34.717,+0100.0,54.233614664017551,371.02
2001,CA,723940,SANTA MARIA PUB/CAPT G A HANC,34.899,+0073.8,55.527078853046596,371.02
2001,CA,723965,PASO ROBLES MUNICIPAL ARPT,35.67,+0246.9,58.6473150281618,371.02
2001,CA,724800,BISHOP AIRPORT,37.371,+1250.3,57.8148406298003,371.02
2001,CA,724815,MRCD MUNI/MACREADY FLD APT,37.285,+0048.0,61.986267921146961,371.02
2001,CA,724830,SACRAMENTO EXECUTIVE AIRPORT,38.507,+0004.6,60.7404691500256,371.02
2001,CA,724837,BEALE AIR FORCE BASE,39.133,+0034.4,65.698966130500992,371.02
2001,CA,724838,YUBA COUNTRY AIRPORT,39.102,+0019.0,61.8050755248336,371.02
2001,CA,724915,MONTEREY PENINSULA AIRPORT,36.588,+0080.0,54.961735151049666,371.02
2001,CA,724917,SALINAS MUNI,36.664,+0023.5,55.813020993343571,371.02
2001,CA,724920,STOCKTON METROPOLITAN AIRPORT,37.889,+0007.9,61.545680363543269,371.02
2001,CA,724926,MDSTO CTY-CO H SHAM FD APT,37.624,+0022.3,62.7714074500768,371.02
2001,CA,724927,LIVERMORE MUNICIPAL ARPT,37.7,+0121.0,58.83297491039427,371.02
2001,CA,724935,HAYWARD AIR TERM,37.667,+0014.3,57.911893241167427,371.02
2001,CA,724936,CONCORD/BUCHANAN,37.992,+0018.3,59.957370071684586,371.02
2001,CA,724937,PALO ALTO ARPT OF SA,37.467,+0002.1,61.729173313245887,371.02
2001,CA,724938,SAN CARLOS AIRPORT,37.517,+0002.0,62.114714360263122,371.02
2001,CA,724940,SAN FRANCISCO INTERNATIONAL A,37.62,+0002.4,56.600869175627231,371.02
2001,CA,724945,N Y. MINETA SN JO INTL APT,37.359,+0015.5,59.1115258576549,371.02
2001,CA,724946,REID-HILLVIEW AIRPORT OF SANT,37.333,+0041.0,63.37084165386586,371.02
2001,CA,724955,NAPA COUNTY AIRPORT,38.213,+0011.0,56.277846902201752,371.02
2001,CA,724957,SONOMA COUNTY AIRPORT,38.517,+0038.0,56.600414106502818,371.02
2001,CA,725845,BLUE CANYON - NYACK ARPT,39.277,+1608.1,51.74856438812084,371.02
2001,CA,725846,TRUCKEE-TAHOE AIRPORT,39.32,+1798.3,47.405549795186893,371.02
2001,CA,725847,LAKE TAHOE AIRPORT,38.898,+1924.5,44.1598937532002,371.02
2001,CA,725905,UKIAH MUNICIPAL AIRPORT,39.126,+0187.0,58.284240911418337,371.02
2001,CA,725910,RED BLUFF MUNICIPAL ARPT,40.152,+0107.6,63.326754992319515,371.02
2001,CA,725920,REDDING MUNICIPAL AIRPORT,40.518,+0151.5,63.133435099846373,371.02
2001,CA,725940,WOODLEY ISLAND (NEW 10/94)   ,40.81,+0018.0,50.782242063492063,371.02
2001,CA,725945,ARCATA AIRPORT,40.978,+0061.0,50.660469790066564,371.02
2001,CA,725946,JACK MCNAMARA FIELD ARPT,41.78,+0017.4,51.10511712749615,371.02
2001,CA,725955,SISKIYOU COUNTY AIRPORT,41.783,+0808.0,52.8895856801502,371.02
2001,CA,725957,MOUNT SHASTA,41.333,+1077.5,50.560547235023051,371.02
2001,CA,725958,ALTURAS MUNICIPAL AIRPORT,41.491,+1333.5,48.167805145046529,371.02
2001,CA,745046,MADERA MUNICIPAL AIRPORT,36.988,+0077.1,62.2681284804986,371.02
2001,CA,745048,OROVILLE MUNICIPAL AIRPORT,39.49,+0059.0,62.932224782386079,371.02
2001,CA,745056,RAMONA AIRPORT,33.039,+0425.0,58.598064516129028,371.02
2001,CA,745057,WHITMAN AIRPORT,34.267,+0306.0,70.554479006656422,371.02
2001,CA,745058,WATSONVILLE MUNICIPAL ARPT,36.936,+0050.0,55.193076676907324,371.02
2001,CA,745160,TRAVIS AIR FORCE BASE,38.267,+0022.0,60.327206861239127,371.02
2001,CA,746120,CHINA LAKE,35.688,+0679.7,69.564267542307391,371.02
2001,CA,747020,NAVAL AIR STATION,36.333,+0070.7,66.549062182798,371.02
2001,CA,747185,IMPERIAL COUNTY AIRPORT,32.834,-0017.7,73.717597286226322,371.02
2001,CA,747187,DESERT RESORTS RGNL ARPT,33.627,-0036.0,72.8555926779314,371.02
2001,CA,747188,BLYTHE AIRPORT,33.619,+0120.4,75.033980414746537,371.02
2001,CA,723925,SANTA BARBARA MUNICIPAL AIRPO,34.426,+0002.7,57.698060675883255,371.02
2001,CA,723910,POINT MUGU,34.117,+0004.0,59.050521707518371,371.02
2001,CA,724930,OAKLAND/METROP. OAK,37.75,+0004.0,56.571848438300051,371.02
2001,CA,724839,SACRAMENTO INTL AIRPORT,38.696,+0008.0,61.2542037890425,371.02
2001,CO,724620,SAN LUIS VALLEY REGIONAL AIRP,37.439,+2296.1,42.45163018433179,371.02
2001,CO,724625,DURANGO-LA PLATA CO,37.143,+2038.0,46.929347798259094,371.02
2001,CO,724627,TELLURIDE RGNL,37.95,+2770.9,40.548735146635593,371.02
2001,CO,724635,LA JUNTA MUNICIPAL AIRPORT,38.049,+1278.3,53.71154121863799,371.02
2001,CO,724636,LAMAR MUNICIPAL AIRPORT,38.072,+1130.0,52.978173963133642,371.02
2001,CO,724640,PUEBLO MEMORIAL AIRPORT,38.289,+1441.4,51.974592933947775,371.02
2001,CO,724645,PERRY STOKES AIRPORT,37.262,+1749.9,52.623966973886333,371.02
2001,CO,724660,CITY OF COLORADO SPRINGS MUNI,38.81,+1884.0,49.515262416794677,371.02
2001,CO,724665,LIMON MUNICIPAL AIRPORT,39.275,+1638.0,47.346323604710705,371.02
2001,CO,724666,CENTENNIAL AIRPORT,39.57,+1793.1,50.273748079877116,371.02
2001,CO,724673,LEADVILLE/LAKE COUNTY APT,39.229,+3027.3,35.600467229902712,371.02
2001,CO,724674,MEEKER AIRPORT,40.049,+1957.0,45.02532002048131,371.02
2001,CO,724675,EAGLE CO RGNL,39.65,+1993.0,45.095694819640869,371.02
2001,CO,724676,ASPEN-PITKIN COUNTY ARPT,39.23,+2384.0,42.080504352278545,371.02
